KCCDistrict,Town,Village,StreetName,Avg_Reform_Prob,Success_Category,ElectorCount,Latitude,Longitude
ARWest,Ashford,Boughton Aluph,The Green,0.6245482,Very Good,35,51.187704,0.891963
ARWest,Ashford,Pluckley,The Grove,0.5415849,Good,46,51.157484,0.747914
ARWest,Ashford,Charing,The Hill,0.2051771,Poor,44,51.213197,0.797886
ARWest,Ashford,Charing,The Moat,0.2617989,Poor,94,51.208693,0.796639
ARWest,Ashford,Great Chart,The Paddocks,0.4036589,Good,23,51.143916,0.834372
ARWest,Ashford,Pluckley,The Pinnock,0.2914281,Poor,52,51.170197,0.72777
ARWest,Ashford,Great Chart,The Street,0.36465922,Moderate,413,51.144528,0.833625
ARWest,Ashford,Charing,The Wynd,0.40365237,Good,12,51.216116,0.804808
ARWest,,Chilmington Green,Thicket Walk,0.14464475,Poor,4,51.125993,0.842053
ARWest,Ashford,Pluckley,Thorne Estate,0.2906829,Poor,61,51.170183,0.744534
ARWest,Ashford,Smarden,Tilden Chapel Lane,0.19565098,Poor,8,51.140515,0.670586
ARWest,Ashford,Smarden,Tilden House,0.20086564,Poor,2,51.13823,0.676862
ARWest,Ashford,Kennington,Tile Kiln Road,0.43010193,Good,25,51.170858,0.879146
ARWest,Ashford,Charing Heath,Tile Lodge Road,0.31423596,Moderate,90,51.210244,0.760536
ARWest,Ashford,Kennington,Tilers Walk,0.32979754,Moderate,5,51.171655,0.880369
ARWest,Ashford,Great Chart,Toke Close,0.27145648,Poor,4,51.143852,0.832953
ARWest,Ashford,Kennington,Towers View,0.49805945,Good,168,51.171907,0.879999
ARWest,Ashford,Charing,Towner Close,0.22878945,Poor,59,51.212164,0.789145
ARWest,Ashford,Boughton Aluph,Trinity Road,0.43380958,Good,4,51.170445,0.871795
ARWest,Ashford,Bethersden,Tuesnoad Lane,0.43740562,Good,36,51.145628,0.728034
ARWest,Ashford,Hothfield,Tufton Road,0.23898983,Poor,7,51.17119,0.817503
ARWest,Ashford,Singleton,Tunbridge Way,0.38459465,Moderate,137,51.139455,0.830281
ARWest,Ashford,Smarden,Tylden Barn,0.19565098,Poor,2,51.13823,0.676862
ARWest,Ashford,Smarden,Vesper Court,0.27470395,Poor,7,51.149359,0.690087
ARWest,Ashford,Smarden,Vesper Hawk Lane,0.29552153,Poor,28,51.147754,0.692184
ARWest,Ashford,Charing Heath,Vicarage Lane,0.19807535,Poor,19,51.20908,0.750013
ARWest,Ashford,Great Chart,Vitters Oak Lane,0.25708255,Poor,7,51.137572,0.795682
ARWest,Ashford,Egerton,Wanden Lane,0.19135506,Poor,7,51.177845,0.702105
ARWest,Ashford,Charing,Warren Street Road,0.40724176,Good,13,51.22934,0.786259
ARWest,Ashford,Smarden,Water Lane,0.27500507,Poor,56,51.149937,0.685259
ARWest,Ashford,Hothfield,Waterfall Road,0.18772507,Poor,5,51.169287,0.82258
ARWest,Ashford,Westwell,Watery Lane,0.44334075,Good,29,51.179475,0.833448
ARWest,Ashford,Boughton Aluph,Watsons Close,0.35200948,Moderate,16,51.175692,0.877888
ARWest,Ashford,Hothfield,West Street,0.5490573,Good,37,51.171378,0.816041
ARWest,Ashford,Pluckley,Westfields,0.41457188,Good,68,51.177399,0.75475
ARWest,Ashford,Westwell,Westwell Lane,0.41937104,Good,243,51.191556,0.843408
ARWest,Ashford,Charing,Wheler Road,0.31970066,Moderate,34,51.212905,0.793543
ARWest,Ashford,Bethersden,Whiston Avenue,0.27784798,Poor,23,51.126637,0.747811
ARWest,Ashford,Boughton Aluph,White Hill,0.4289702,Good,16,51.200622,0.915735
ARWest,Ashford,Charing,Wickens Lane,0.23271106,Poor,1,51.200555,0.804449
ARWest,Ashford,Charing,Wilkinson Close,0.18736304,Poor,13,51.205676,0.796828
ARWest,Ashford,Charing Heath,Wind Hill Lane,0.30965766,Moderate,13,51.21082,0.763176
ARWest,Ashford,Charing Heath,Wind Hill,0.19448769,Poor,29,51.210669,0.761964
ARWest,,Chilmington Green,Winterbourne Mews,0.15784076,Poor,57,51.125232,0.84375
ARWest,Ashford,Bethersden,Wissenden Green,0.24227592,Poor,6,51.137504,0.732745
ARWest,Ashford,Bethersden,Wissenden Lane,0.3446799,Moderate,36,51.140165,0.724352
ARWest,Ashford,Charing,Woodbrook,0.3971955,Moderate,73,51.209552,0.799096
ARWest,Ashford,Chilmington Green,Woodland Rise,0.356985,Moderate,55,51.136965,0.824627
ARWest,Ashford,Charing,Wootton Lane,0.34714782,Moderate,15,51.197649,0.808267
ARWest,Ashford,Great Chart,Worten Road,0.34021607,Moderate,24,51.15605,0.817238
ARWest,Ashford,Boughton Aluph,Wye Road,0.4165805,Good,88,51.189282,0.892833
ARWest,Ashford,Singleton,Yeomans Square,0.24310747,Poor,12,51.142496,0.839163
