KCCDistrict,Town,Village,StreetName,Avg_Reform_Prob,Success_Category,ElectorCount,Latitude,Longitude
Cranbrook,Cranbrook,Wilsley Green,Oak Cottage,0.05248294,Poor,1,51.105557,0.540608
Cranbrook,Cranbrook,Wilsley Green,Rose Cottage,0.05248294,Poor,1,51.105557,0.540608
Cranbrook,Cranbrook,,Willesley Gardens,0.05248294,Poor,7,51.10356,0.539784
Cranbrook,,Flimwell,Rosemary Lane,0.050653346,Poor,5,51.060903,0.418792
Cranbrook,Cranbrook,Goudhurst,Back Lane,0.04191376,Poor,18,51.112785,0.460418
Cranbrook,,Flimwell,Kilndown Road,0.04191376,Poor,2,51.082414,0.419896
Cranbrook,Cranbrook,Goudhurst,Maypole Lane,0.04191376,Poor,12,51.110804,0.461384
Cranbrook,Cranbrook,Wilsley Green,Mercers Cottage,0.04068455,Poor,1,51.105557,0.540608
Cranbrook,Cranbrook,Wilsley Green,Mockbeggar House,0.033659585,Poor,2,51.105557,0.540608
Cranbrook,Cranbrook,Goudhurst,Tiddymotts Lane,0.033463784,Poor,7,51.111521,0.460651
Cranbrook,,Flimwell,Lady Oak Lane,0.022857867,Poor,6,51.06637,0.440955
Cranbrook,Cranbrook,Goudhurst,Blind Lane,0.012438204,Poor,5,51.117828,0.458358
