KCCDistrict,Town,Village,StreetName,Avg_Reform_Prob,Success_Category,ElectorCount,Latitude,Longitude
ARSouth,Ashford,Kingsnorth,Farmers Way,0.13323052,Poor,30,51.128726,0.841003
ARSouth,,Kingsnorth,Farmstead Road,0.50291413,Good,39,51.108919,0.883656
ARSouth,Ashford,Kingsnorth,Farrers Walk,0.5528747,Good,100,51.122677,0.871003
ARSouth,Ashford,Kingsnorth,Faustina Drive,0.25626957,Poor,35,51.12176,0.854096
ARSouth,Ashford,Kingsnorth,Field View,0.338322,Moderate,7,51.120798,0.863626
ARSouth,Ashford,Kingsnorth,Finn Farm Court,0.5703004,Good,11,51.110708,0.877491
ARSouth,Ashford,Kingsnorth,Finn Farm Road,0.59564686,Good,173,51.11041,0.877172
ARSouth,Ashford,Kingsnorth,Forum Way,0.13861378,Poor,98,51.127754,0.84396
ARSouth,Ashford,Bilsington,Frith Road,0.35473967,Moderate,12,51.095358,0.911123
ARSouth,Ashford,Woodchurch,Frogs Hole Lane,0.24017903,Poor,16,51.086734,0.739961
ARSouth,Ashford,Woodchurch,Front Road,0.3000625,Moderate,258,51.077333,0.771674
ARSouth,Ashford,Woodchurch,Garden Close,0.22084643,Poor,5,51.079352,0.771137
ARSouth,Ashford,Woodchurch,Georges Hill,0.16124845,Poor,10,51.077987,0.781636
ARSouth,Ashford,Ruckinge,Gill Lane,0.27037758,Poor,9,51.075473,0.874318
ARSouth,Ashford,Kingsnorth,Godwin Court,0.14584145,Poor,17,51.12858,0.840322
ARSouth,Ashford,Warehorne,Goldfield,0.29544303,Poor,5,51.059548,0.833644
ARSouth,Ashford,,Green Lane,0.46414882,Good,63,51.129083,0.846643
ARSouth,Ashford,,Greencroft,0.1462065,Poor,41,51.132138,0.843071
ARSouth,Ashford,Kingsnorth,Hadleigh Street,0.44228825,Good,59,51.112427,0.882913
ARSouth,Ashford,Kingsnorth,Hadrian Gardens,0.32763362,Moderate,55,51.126333,0.855021
ARSouth,Ashford,Warehorne,Ham Mill Lane,0.39199987,Moderate,5,51.04885,0.854875
ARSouth,Ashford,Ruckinge,Hamstreet Road,0.35596642,Moderate,157,51.101855,0.848226
ARSouth,Ashford,Kingsnorth,Harrow Way,0.20434871,Poor,79,51.126493,0.846655
ARSouth,Ashford,Kingsnorth,Hawthorn Road,0.60195374,Very Good,90,51.121991,0.867444
ARSouth,Ashford,Woodchurch,Haycross Lane,0.18443248,Poor,6,51.075431,0.752085
ARSouth,Ashford,Kingsnorth,Haywain Close,0.29773328,Poor,103,51.125648,0.845159
ARSouth,Ashford,Kingsnorth,Hedgers Way,0.19358762,Poor,92,51.127629,0.839506
ARSouth,Ashford,Kingsnorth,Herdwick Close,0.061865855,Poor,96,51.114833,0.882381
ARSouth,,Kingsnorth,Heritage Road,0.5396546,Good,137,51.108655,0.882682
ARSouth,Ashford,Kingsnorth,Hestia Way,0.10841144,Poor,42,51.127103,0.844105
ARSouth,Ashford,Woodchurch,Highlands Lane,0.20215715,Poor,26,51.074126,0.794154
ARSouth,Ashford,,Holdenhurst,0.19210677,Poor,46,51.129827,0.843072
ARSouth,,Kingsnorth,Honeybee Drive,0.35867566,Moderate,32,51.109481,0.881305
ARSouth,,Kingsnorth,Hop Lane,0.30960923,Moderate,23,51.107416,0.88442
ARSouth,Ashford,Shadoxhurst,Hornash Lane,0.36877865,Moderate,190,51.106792,0.825259
ARSouth,Ashford,Woodchurch,Hornbrook Lane,0.32255208,Moderate,12,51.064187,0.780223
ARSouth,,Hamstreet,Huntborne Road,0.3971565,Moderate,12,51.070593,0.855833
ARSouth,Ashford,Warehorne,Ingoldsby Lane,0.2272012,Poor,18,51.064978,0.849306
ARSouth,Ashford,Kingsnorth,Jacobs Court,0.45749977,Good,36,51.113727,0.883451
ARSouth,Ashford,Kingsnorth,Jupiter Lane,0.22000322,Poor,65,51.128582,0.843582
ARSouth,Ashford,Appledore,Kenardington Road,0.1760719,Poor,38,51.061244,0.824541
ARSouth,Ashford,Kingsnorth,Kestrel Close,0.30148873,Moderate,98,51.115931,0.872857
ARSouth,Ashford,Shadoxhurst,Kings Close,0.27412635,Poor,29,51.107291,0.814617
ARSouth,Ashford,,Kingsnorth Road,0.40113243,Good,12,51.126919,0.860117
ARSouth,Ashford,Woodchurch,Kirkwood Avenue,0.30172724,Moderate,49,51.07647,0.774677
ARSouth,Ashford,Ruckinge,Kitsbridge Lane,0.39881068,Moderate,2,51.053025,0.889538
ARSouth,,Hamstreet,Lacewing Link,0.297414,Poor,5,51.070563,0.854475
ARSouth,Ashford,Hamstreet,Lancaster Close,0.47571203,Good,182,51.06714,0.856163
ARSouth,Ashford,,Langney Drive,0.23911588,Poor,82,51.131821,0.842451
ARSouth,Ashford,Kingsnorth,Lapwing Drive,0.21359208,Poor,36,51.114926,0.87931
ARSouth,Ashford,Kingsnorth,Lincoln Gardens,0.04805302,Poor,22,51.115499,0.882008
ARSouth,Ashford,Shadoxhurst,Lonefield,0.2711209,Poor,34,51.109019,0.822448
ARSouth,Ashford,Kingsnorth,Longlength,0.14464475,Poor,1,51.124376,0.84531
ARSouth,Ashford,Woodchurch,Lower Road,0.29058608,Poor,166,51.07431,0.776647
ARSouth,Ashford,Kingsnorth,Lucilla Avenue,0.3331651,Moderate,170,51.123491,0.852073
ARSouth,Ashford,Kingsnorth,Magnolia Drive,0.16118518,Poor,18,51.126267,0.860323
ARSouth,Ashford,Kingsnorth,Magpie Hall Road,0.43042615,Good,138,51.112625,0.842873
ARSouth,,Kingsnorth,Maize Walk,0.4273358,Good,29,51.107839,0.88406
ARSouth,Ashford,Warehorne,Malthouse Lane,0.28451183,Poor,14,51.076248,0.836001
ARSouth,Ashford,Kingsnorth,Manor House Drive,0.25951463,Poor,158,51.119262,0.878208
ARSouth,Ashford,Ruckinge,Marsh Road,0.5397989,Good,82,51.065557,0.890176
ARSouth,Ashford,Warehorne,Mathews Court,0.43524477,Good,16,51.063547,0.847848
ARSouth,Ashford,Shadoxhurst,Maytree Place,0.17240244,Poor,7,51.107744,0.813398
ARSouth,Ashford,Kingsnorth,Meadow View,0.412521,Good,41,51.108689,0.88387
ARSouth,Ashford,Kingsnorth,Merino Way,0.074703485,Poor,14,51.125138,0.849073
ARSouth,Ashford,Ruckinge,Mill Bank,0.25768477,Poor,1,51.039382,0.902542
ARSouth,Ashford,Woodchurch,Mill Lane,0.15458657,Poor,9,51.085714,0.772093
ARSouth,Ashford,Woodchurch,Mill View,0.42717895,Good,36,51.082367,0.77029
ARSouth,Ashford,Kingsnorth,Millbank Road,0.48457772,Good,26,51.126506,0.853102
ARSouth,Ashford,Kingsnorth,Moat Field Meadow,0.11619052,Poor,5,51.123261,0.865151
ARSouth,Ashford,Shadoxhurst,Molloy Road,0.38678932,Moderate,107,51.108846,0.824767
ARSouth,Ashford,Kingsnorth,Myrtle Court,0.41173455,Good,17,51.11777,0.85838
ARSouth,Ashford,Shadoxhurst,Nairne Close,0.27601042,Poor,29,51.10704,0.813112
ARSouth,Ashford,Kingsnorth,New Rectory Lane,0.41302383,Good,60,51.120973,0.866767
ARSouth,Ashford,Bilsington,Newchurch Road,0.5213592,Good,36,51.072367,0.911488
ARSouth,Ashford,,Newlands,0.21549614,Poor,83,51.132178,0.841458
ARSouth,Ashford,Shadoxhurst,Nickley Wood Road,0.42073113,Good,68,51.09606,0.827944
ARSouth,,Kingsnorth,Oak Barn Lane,0.4018207,Good,22,51.107098,0.8842
ARSouth,Ashford,Ruckinge,Oak Ridge,0.36541328,Moderate,25,51.065372,0.889651
ARSouth,Ashford,Shadoxhurst,Oak View,0.2200617,Poor,35,51.107994,0.812345
ARSouth,Ashford,Kingsnorth,Octavian Way,0.15777202,Poor,24,51.127563,0.843691
ARSouth,Ashford,Kingsnorth,Orchid Court,0.2071785,Poor,64,51.112867,0.878554
ARSouth,Ashford,Hamstreet,Orlestone View,0.29486716,Poor,87,51.063862,0.851174
ARSouth,,Kingsnorth,Paddock Close,0.3002884,Moderate,15,51.109726,0.883392
ARSouth,Ashford,Kingsnorth,Pantheon Gardens,0.19714813,Poor,23,51.125048,0.853512
ARSouth,Ashford,Shadoxhurst,Park Farm Close,0.13036811,Poor,45,51.108407,0.818725
ARSouth,Ashford,Kingsnorth,Park Wood Close,0.24836005,Poor,85,51.124967,0.867486
ARSouth,Ashford,Hamstreet,Parker Close,0.29105923,Poor,29,51.063468,0.854033
ARSouth,Ashford,,Penn Hill,0.42002758,Good,50,51.13104,0.843861
ARSouth,Ashford,Woodchurch,Place Lane,0.18272832,Poor,2,51.087535,0.785565
ARSouth,Ashford,Kingsnorth,Ploughmans Way,0.27273548,Poor,19,51.127707,0.841112
ARSouth,Ashford,Woodchurch,Plum Tree Gardens,0.1823325,Poor,27,51.072722,0.777594
ARSouth,Ashford,High Halden,Plurenden Road,0.45251113,Good,70,51.102154,0.746604
ARSouth,Ashford,Kingsnorth,Poppy Mead,0.21778902,Poor,138,51.113697,0.877005
ARSouth,Ashford,Kingsnorth,Pound Lane,0.47189504,Good,71,51.119631,0.857294
ARSouth,Ashford,Ruckinge,Poundhurst Road,0.47501436,Good,36,51.08109,0.872325
ARSouth,Ashford,Kingsnorth,Primrose Drive,0.2977318,Poor,155,51.120032,0.868109
ARSouth,Ashford,Bilsington,Priory Road,0.39523405,Moderate,24,51.085863,0.913121
ARSouth,Ashford,Hamstreet,Quince Orchard,0.33055267,Moderate,29,51.065963,0.855728
ARSouth,Ashford,Ruckinge,Ransley Green,0.5123049,Good,23,51.066419,0.88916
ARSouth,Ashford,Woodchurch,Rectory Close,0.26891327,Poor,54,51.081011,0.769741
ARSouth,Ashford,Kingsnorth,Redberry Road,0.15989192,Poor,53,51.124595,0.866505
ARSouth,Ashford,Woodchurch,Redbrook Street,0.21394755,Poor,130,51.098474,0.743615
ARSouth,Ashford,Kingsnorth,Remus Close,0.20981671,Poor,22,51.122821,0.85226
ARSouth,Ashford,Kingsnorth,Richborough Way,0.09054677,Poor,46,51.127703,0.845329
ARSouth,Ashford,Kingsnorth,Riverside Close,0.5429758,Good,76,51.119859,0.85828
ARSouth,Ashford,Kingsnorth,Roman Way,0.41895714,Good,30,51.12186,0.873153
ARSouth,,,Romney Marsh,0.21566555,Poor,1,51.030958,0.839068
ARSouth,Ashford,Hamstreet,Romney Road,0.4402294,Good,23,51.061898,0.857919
ARSouth,Ashford,Kingsnorth,Romulus Gardens,0.3576326,Moderate,70,51.123743,0.853918
ARSouth,Ashford,Bilsington,Rowling Street,0.30183578,Moderate,7,51.094622,0.885295
ARSouth,Ashford,Bilsington,Ruckinge Road,0.4269715,Good,68,51.073488,0.909831
ARSouth,Ashford,Kingsnorth,Ruffets Wood,0.29912716,Poor,45,51.116775,0.87108
ARSouth,Ashford,Kingsnorth,Rutledge Avenue,0.532732,Good,55,51.111502,0.883227
ARSouth,Ashford,Kingsnorth,Ryeland Way,0.09248499,Poor,136,51.115485,0.881092
ARSouth,Ashford,Kingsnorth,Saddleback Close,0.462585,Good,51,51.107168,0.882075
ARSouth,Ashford,Kingsnorth,Saddlers Way,0.2195916,Poor,10,51.123996,0.867097
ARSouth,Ashford,Kingsnorth,Saw Lodge Field,0.21398589,Poor,55,51.119216,0.876419
ARSouth,Ashford,Warehorne,School Hill,0.40561742,Good,15,51.0635,0.832053
ARSouth,Ashford,Kingsnorth,Scotney Close,0.3967313,Moderate,24,51.11096,0.88075
ARSouth,Ashford,Woodchurch,Shadoxhurst Road,0.20257019,Poor,29,51.094085,0.785845
ARSouth,Ashford,Kingsnorth,Sheepfold Lane,0.21116962,Poor,13,51.12063,0.876693
ARSouth,Ashford,Kingsnorth,Shepherd Close,0.089747764,Poor,15,51.125428,0.849019
ARSouth,Ashford,Kingsnorth,Shipley Mill Close,0.57942134,Good,107,51.120894,0.873636
ARSouth,Ashford,Woodchurch,Shirkoak Park,0.2385591,Poor,187,51.094719,0.770474
ARSouth,Ashford,Woodchurch,Shirley Moor,0.2979641,Poor,4,51.059641,0.755345
ARSouth,Ashford,Shadoxhurst,Silver Birch Court,0.19448219,Poor,15,51.108182,0.812753
ARSouth,Ashford,Kingsnorth,Silver Birch Grove,0.69956017,Very Good,30,51.121961,0.869029
ARSouth,Ashford,Woodchurch,Six Bells Park,0.42919356,Good,62,51.081814,0.77343
ARSouth,Ashford,,Skylark Way,0.22776662,Poor,73,51.115356,0.878666
ARSouth,Ashford,Kingsnorth,Smithy Drive,0.60340166,Very Good,153,51.121969,0.874932
ARSouth,Ashford,Kingsnorth,Snowbell Road,0.6872105,Very Good,87,51.120841,0.870332
ARSouth,Ashford,Kingsnorth,South Lea,0.34236047,Moderate,19,51.118708,0.86011
ARSouth,Ashford,Kingsnorth,South Motto,0.2550415,Poor,53,51.124055,0.86873
ARSouth,Ashford,,Southbourne,0.34924734,Moderate,66,51.128939,0.845162
ARSouth,Ashford,Kingsnorth,Southdown Close,0.41526282,Good,29,51.110591,0.88367
ARSouth,Ashford,Warehorne,Spot House Lane,0.2941691,Poor,6,51.077341,0.815712
ARSouth,Ashford,Hamstreet,St Marys Close,0.36957058,Moderate,30,51.068746,0.854129
ARSouth,Ashford,Kingsnorth,Steeds Close,0.5601318,Good,11,51.110737,0.857589
ARSouth,Ashford,Kingsnorth,Steeds Lane,0.5822557,Good,111,51.108174,0.870079
ARSouth,Ashford,Bilsington,Stone Cross Road,0.43415898,Good,40,51.089803,0.887394
ARSouth,Ashford,Ruckinge,Stonegate Lane,0.46677274,Good,7,51.081106,0.878266
ARSouth,Ashford,Kingsnorth,Stumble Lane,0.44988152,Good,74,51.110373,0.868768
ARSouth,Ashford,Woodchurch,Susans Hill,0.23413551,Poor,82,51.082533,0.757191
ARSouth,Ashford,Woodchurch,Swain Road,0.19294204,Poor,20,51.078617,0.738914
ARSouth,Ashford,Stubbs Cross,Tally Ho Road,0.30942395,Moderate,174,51.109781,0.82477
ARSouth,Ashford,Ruckinge,Tarpot Lane,0.31652996,Moderate,1,51.057147,0.897836
ARSouth,Ashford,Kingsnorth,Temple Close,0.1671078,Poor,31,51.125352,0.855418
ARSouth,Ashford,Woodchurch,The Green,0.40430006,Good,67,51.080604,0.773629
ARSouth,Ashford,Kingsnorth,The Haven,0.21727435,Poor,22,51.125798,0.8508
ARSouth,Ashford,Kingsnorth,Tudor Farm Close,0.33303678,Moderate,28,51.119318,0.861648
ARSouth,Ashford,Kingsnorth,Vespasian Way,0.088654645,Poor,56,51.12304,0.855461
ARSouth,Ashford,Hamstreet,Village Way,0.4180351,Good,29,51.063181,0.858069
ARSouth,Ashford,Kingsnorth,Violet Way,0.32160625,Moderate,130,51.112182,0.877897
ARSouth,Ashford,Hamstreet,Warehorne Road,0.24303743,Poor,194,51.065296,0.852861
ARSouth,Ashford,,Washford Farm Road,0.40960887,Good,123,51.127016,0.848803
ARSouth,Ashford,Warehorne,Waylett Crescent,0.2459899,Poor,56,51.064803,0.848339
ARSouth,Ashford,,Westbourne,0.20131567,Poor,41,51.130867,0.84245
ARSouth,Ashford,,Westmoors,0.33072138,Moderate,30,51.13152,0.843333
ARSouth,Ashford,Ruckinge,Wey Street,0.3982149,Moderate,5,51.048395,0.889456
ARSouth,,Hamstreet,White Admiral Way,0.3373119,Moderate,30,51.070315,0.855801
ARSouth,Ashford,,Willingdon,0.4009107,Good,35,51.127416,0.848999
ARSouth,Ashford,Hamstreet,Willow Drive,0.46727267,Good,65,51.061866,0.859615
ARSouth,Ashford,Kingsnorth,Wiltshire Gardens,0.05107873,Poor,24,51.115911,0.881676
ARSouth,Ashford,,Wivenhoe,0.09292246,Poor,27,51.127343,0.847565
ARSouth,Ashford,Kingsnorth,Wood Lane,0.18596584,Poor,234,51.116777,0.878682
ARSouth,Ashford,Shadoxhurst,Woodchurch Road,0.18365929,Poor,243,51.108238,0.815657
ARSouth,Ashford,,Woodside,0.42418647,Good,29,51.132437,0.843733
